gene_id	midas_1EE_S42_Xp_blk	midas_1EM_S18_Xp_blk	midas_1XE_S43_Xp_blk	midas_1XM_S19_Xp_blk	midas_2EE_S44_Xp_blk	midas_2EM_S20_Xp_blk	midas_2XE_S45_Xp_blk	midas_2XM_S21_Xp_blk	midas_3EE_S46_Xp_blk	midas_3EM_S22_Xp_blk	midas_3XE_S47_Xp_blk	midas_3XM_S23_Xp_blk	midas_4EE_S48_Xp_blk	midas_4EM_S24_Xp_blk	midas_4XE_S49_Xp_blk	midas_4XM_S25_Xp_blk	midas_5EE_S50_Xp_blk	midas_5EM_S26_Xp_blk	midas_5XE_S51_Xp_blk	midas_5XM_S27_Xp_blk	midas_6EE_S52_Xp_blk	midas_6EM_S28_Xp_blk	midas_6XE_S53_Xp_blk	midas_6XM_S29_Xp_blk
SUPERPANG_03394	98	224	458	19	712	441	480	11	148	287	1180	2	320	576	930	18	749	415	1718	203	343	1014	48	11
SUPERPANG_03395	262	579	1456	40	2192	986	1550	19	512	994	3175	0	1061	1991	2833	36	2022	1182	3861	722	918	3395	92	33
SUPERPANG_03396	98	157	459	22	717	351	591	3	158	305	1418	0	361	497	812	10	827	344	1001	225	275	907	33	11
SUPERPANG_03397	97	190	405	15	629	362	630	1	125	294	1298	2	329	560	810	9	741	359	1018	198	205	856	40	7
SUPERPANG_03398	244	396	1068	36	1549	695	1272	6	365	577	2838	0	689	1237	1739	39	1241	809	1899	450	471	2200	66	41
SUPERPANG_03399	28	78	154	11	190	117	150	8	40	107	322	0	83	192	341	3	136	151	291	47	99	359	8	4
SUPERPANG_03400	117	280	625	28	879	623	720	17	237	553	1047	6	448	970	1502	42	720	639	1392	194	395	1474	42	19
SUPERPANG_03401	64	224	238	36	409	451	501	10	115	302	806	0	261	654	954	21	540	396	912	124	313	852	12	13
SUPERPANG_03402	24	101	107	14	184	162	246	2	54	123	324	0	109	247	462	8	283	169	538	65	117	358	22	4
SUPERPANG_03403	29	57	129	14	210	176	306	2	65	125	362	0	125	236	408	11	315	149	626	67	157	361	16	7
SUPERPANG_03404	198	206	624	7	1039	434	1012	9	363	426	2127	2	541	778	1039	21	1081	530	2663	259	527	1431	84	10
SUPERPANG_03405	338	249	759	26	1137	474	1104	8	543	523	2617	6	648	879	1112	28	1445	566	4697	314	818	1670	96	11
SUPERPANG_03406	45	77	194	6	271	186	291	0	107	145	436	0	140	267	402	4	385	160	818	115	147	506	23	7
SUPERPANG_03407	43	88	135	9	282	178	280	2	68	147	444	0	162	285	490	8	401	214	803	66	141	453	17	13
SUPERPANG_03408	11	24	36	2	74	66	91	2	36	44	120	0	44	113	162	5	130	61	278	15	58	159	5	0
SUPERPANG_03409	83	234	536	37	793	481	684	20	236	391	996	2	399	847	1146	26	966	508	1826	277	389	1298	63	10
SUPERPANG_03410	16	49	81	6	151	64	71	0	24	61	192	0	54	113	171	9	98	73	210	36	53	189	0	4
SUPERPANG_03411	31	138	249	2	356	205	137	0	47	151	468	2	155	365	504	13	228	187	490	70	214	440	6	4
SUPERPANG_03412	35	240	157	7	337	354	237	1	90	217	656	0	204	550	788	13	309	208	617	96	316	647	17	8
SUPERPANG_03413	85	432	741	23	619	768	474	8	205	604	1412	4	348	1201	1847	53	703	530	1510	223	670	1335	22	27
SUPERPANG_03414	31	240	113	15	236	442	212	8	105	224	652	0	214	639	866	20	334	207	715	119	367	614	18	10
SUPERPANG_03415	32	143	58	11	178	196	149	2	50	117	520	1	101	315	487	2	208	110	352	66	183	424	11	8
SUPERPANG_03416	30	101	214	0	308	165	124	4	66	93	460	0	155	283	353	8	235	111	428	71	160	379	11	6
SUPERPANG_03417	143	250	807	23	1024	386	378	10	156	319	2029	0	502	638	1031	28	655	364	1144	203	510	1370	15	13
SUPERPANG_03418	47	71	219	1	322	150	133	0	53	121	448	0	144	262	352	6	221	132	400	67	181	363	4	3
SUPERPANG_03419	36	77	185	11	300	166	147	2	63	151	432	1	138	296	427	5	254	124	465	54	184	438	18	6
SUPERPANG_03420	61	220	55	19	294	335	295	3	69	220	902	1	240	501	956	13	465	224	720	111	384	724	17	12
SUPERPANG_03421	9	60	103	4	131	120	95	0	46	78	231	0	68	165	293	6	149	78	280	30	141	217	11	10
SUPERPANG_03422	20	110	214	10	182	142	132	2	71	167	407	0	106	300	393	15	216	154	414	33	224	351	3	13
SUPERPANG_03423	60	252	329	15	529	436	362	6	170	370	961	4	236	731	1072	23	679	346	1352	149	642	809	26	24
SUPERPANG_03424	64	202	274	17	496	313	363	2	138	243	1053	0	271	476	840	12	730	229	1201	141	544	661	21	15
SUPERPANG_03425	4011	2912	941	16	3771	2661	517	170	4347	2779	2741	13	2994	2901	1870	27	3364	2059	1669	142	4332	3143	66	33
SUPERPANG_03426	2155	1652	491	12	1996	1441	280	120	2491	1485	1519	0	1566	1528	893	12	1790	1103	729	64	2228	1677	19	24
SUPERPANG_03427	5124	3467	1244	21	4464	3489	646	194	5383	3575	3156	6	3370	3720	2215	39	4210	2544	1751	167	5690	3940	71	42
SUPERPANG_03428	4153	3199	984	29	3842	3007	484	201	4542	2927	2814	6	2891	2958	2103	12	3502	2153	1455	142	4693	3271	55	24
SUPERPANG_03429	12873	8773	2975	57	11391	8500	1623	533	13597	8916	8168	27	8788	8840	5543	84	9988	6108	3992	421	13558	9676	204	124
SUPERPANG_03430	8348	5787	1790	45	7376	5645	946	358	8680	5773	5264	31	5817	5725	3615	35	6808	3871	2651	268	8873	6335	125	49
SUPERPANG_03431	9275	6078	1887	37	7720	5519	1075	384	10352	6037	5460	15	6408	5935	3645	46	7484	4194	2736	198	9296	6697	139	38
SUPERPANG_03432	12861	9255	2983	31	11155	8300	1516	586	14138	8821	8211	22	9401	8609	5215	53	10103	5893	3418	387	13736	9771	189	102
SUPERPANG_03433	2711	2896	785	22	3244	2741	305	191	3750	2536	1752	9	2383	2692	1727	11	2639	1743	766	109	3824	2837	40	25
SUPERPANG_03434	17	59	66	6	131	85	83	4	31	66	173	0	60	161	198	4	171	66	245	37	111	167	2	0
SUPERPANG_03435	61	287	295	13	325	420	268	2	134	277	761	2	155	681	1033	16	488	289	948	92	500	705	12	11
SUPERPANG_03436	8	96	50	4	81	184	88	2	30	66	284	1	71	241	383	13	166	70	266	35	176	223	3	13
SUPERPANG_03437	1121	3066	7176	285	10010	5799	7026	83	2488	4340	15713	16	4579	9161	15175	238	9017	5670	19973	2952	4951	13477	568	197
SUPERPANG_03438	723	901	2954	64	4127	1900	3122	28	1167	1523	9940	4	2106	3048	4726	98	3733	1978	7805	1064	2130	4861	224	95
SUPERPANG_03439	798	1105	3546	72	4560	2134	4210	33	1727	1701	12000	0	2379	3338	5370	84	5421	2265	15435	1360	3063	5719	320	40
SUPERPANG_03440	360	758	1803	53	2593	1731	2682	21	912	1101	7120	0	1323	2567	4291	85	3288	1581	10269	845	1761	3605	314	43
SUPERPANG_03441	469	696	2304	66	3294	1279	2726	31	979	1170	8307	2	1590	2413	3510	68	3510	1486	11185	810	1828	3646	248	38
SUPERPANG_03442	262	716	1247	60	1976	1457	2164	14	658	954	3997	4	1054	2168	3640	55	2841	1238	6967	560	1585	2469	100	42
SUPERPANG_03443	635	1271	3236	101	4920	2684	4525	27	1358	1923	10999	11	2227	3876	6521	151	5417	2616	11063	1393	2661	6147	299	78
SUPERPANG_03444	94	267	94	24	367	538	412	9	145	219	1156	0	321	729	1368	39	1196	291	1401	146	696	895	23	29
SUPERPANG_03445	22	189	56	11	160	338	178	2	54	122	476	2	124	471	829	12	423	124	606	78	393	470	9	13
SUPERPANG_03446	10	152	19	4	122	354	210	2	38	123	542	0	128	455	973	31	366	154	522	96	327	495	15	25
SUPERPANG_03447	8	39	4	5	34	96	58	3	19	57	128	0	36	149	268	8	100	35	186	25	48	151	11	6
SUPERPANG_03448	5	74	4	3	46	157	76	1	8	73	163	2	60	152	351	7	178	42	229	49	109	169	4	5
SUPERPANG_03449	2	46	1	3	24	85	58	0	3	43	117	0	32	104	181	14	88	44	156	24	66	139	3	5
SUPERPANG_03450	67	483	104	17	436	746	494	10	95	343	1325	4	431	836	1710	45	834	322	1346	243	608	1090	45	38
SUPERPANG_03451	20	23	44	0	78	32	36	0	10	16	81	0	33	51	74	4	31	16	92	12	32	58	1	3
SUPERPANG_03452	44	78	151	5	264	129	110	2	35	130	338	0	104	282	346	12	211	123	368	43	200	250	21	4
SUPERPANG_03453	21	89	53	6	139	161	142	5	41	82	337	0	61	211	401	16	166	93	345	44	151	259	3	8
SUPERPANG_03454	75	389	638	20	867	705	553	8	332	490	1689	6	455	1206	1791	30	1138	511	2265	271	1085	1556	54	29
SUPERPANG_03455	29	40	21	0	42	53	11	4	61	56	24	5	39	47	45	1	65	38	21	1	68	52	2	0
SUPERPANG_03456	19609	15028	4999	112	18831	13256	2501	861	22461	14734	12953	52	15287	14332	9187	96	17457	9590	7334	684	19515	15774	379	185
SUPERPANG_03457	1688	1102	348	5	1455	1190	142	61	1740	1162	1001	8	1276	1130	778	14	1339	750	543	49	1608	1294	19	3
SUPERPANG_03458	8804	6291	1963	37	7836	5628	922	362	9649	5962	5456	38	6759	6062	4008	55	7318	4264	2751	288	8929	6695	167	51
SUPERPANG_03459	8996	6285	1989	41	7873	5852	1130	360	10161	5963	5669	13	6368	6162	3941	57	7867	4181	3068	290	8894	6968	126	62
SUPERPANG_03460	17718	14447	4600	80	18566	14091	2233	929	16109	13766	12239	54	14258	14733	9671	148	14711	9977	5115	702	17918	15354	315	203
SUPERPANG_03461	2718	2371	715	16	2726	2110	284	115	2381	2116	1764	3	2274	2287	1448	15	2113	1491	666	125	2539	2479	37	27
SUPERPANG_03462	2291	1839	596	12	2249	1667	206	114	1890	1806	1364	8	1870	1747	1180	17	1677	1185	521	94	2116	2009	17	11
SUPERPANG_03463	6253	4827	1592	19	6269	4430	809	259	4938	4690	4181	14	4815	4778	3252	47	4630	3141	1346	249	5577	5185	92	41
SUPERPANG_03464	3560	2854	912	18	3642	2743	459	209	3047	2757	2443	16	2720	2905	2036	34	3020	1955	890	136	3191	3114	59	42
SUPERPANG_03465	15705	11299	3732	57	14161	10534	1822	601	13063	11109	9822	30	11916	11278	7010	113	12370	7547	3052	537	12595	12214	202	112
SUPERPANG_03466	2277	1681	540	8	2182	1701	289	118	1842	1600	1303	2	1586	1660	1005	17	1709	1187	446	78	1821	1838	17	35
SUPERPANG_03467	11794	8674	3011	69	11002	8078	1187	540	9100	8487	7348	31	8987	8491	5522	70	8953	5807	2354	433	9124	9348	112	106
SUPERPANG_03468	20432	22044	6136	128	24069	21048	2856	1536	18135	20486	15297	83	19160	20996	14481	250	18448	13952	5852	1029	20363	21113	351	324
SUPERPANG_03469	39927	30677	9855	165	36921	28477	4538	1851	31435	28894	26444	153	29752	28478	19685	262	31809	19930	10709	1451	32395	32151	547	368
SUPERPANG_03470	12820	17068	4535	74	17783	15619	1794	1063	13692	15481	7430	72	14323	16101	10618	170	12716	10705	4719	798	16944	15979	204	226
SUPERPANG_03471	8674	11392	2973	37	12214	10715	1218	859	10528	10668	5525	32	9382	10877	7243	102	9513	6846	3805	583	13066	10299	139	190
SUPERPANG_03472	19509	12725	4101	74	16285	11604	2166	762	20967	12326	12617	48	13823	12234	8165	112	15564	8653	7786	560	21851	13589	266	138
SUPERPANG_03473	15517	8943	2884	59	11917	8205	1656	522	18041	8533	9317	16	11346	9060	5754	82	11736	6195	6317	445	18564	10029	224	102
SUPERPANG_03474	4885	4320	1357	25	4890	4067	604	259	5735	4057	3091	20	4147	4174	2758	53	4462	2851	1970	237	6841	4454	98	59
SUPERPANG_03475	4571	6938	1500	37	6459	6467	848	359	5702	6353	3246	44	5050	6595	4642	46	5925	4261	2152	261	8408	5966	103	89
SUPERPANG_03476	31826	23684	7812	140	29347	22511	3926	1437	33021	22453	20843	90	23566	22767	15353	203	27567	15582	8866	1071	32939	25488	536	246
SUPERPANG_03477	33260	25101	8183	111	31086	23417	3571	1480	30525	24365	20526	94	25309	25074	15953	191	25190	16943	8052	1240	32395	26363	441	262
SUPERPANG_03478	11278	7689	2663	71	9853	7427	1239	494	10576	7742	6925	20	8376	7731	4997	52	8563	5513	2770	351	10504	8434	175	93
SUPERPANG_03479	20626	17549	5286	79	21182	16063	2661	1046	24153	16860	13962	37	16319	16678	11208	127	18709	11653	5969	854	24722	18567	337	195
SUPERPANG_03480	8972	7263	2340	36	8929	6835	1105	442	9568	7156	6172	20	7023	7058	4687	69	7845	4739	2613	337	10661	7856	141	82
SUPERPANG_03481	23404	16033	4988	88	20147	14502	2715	901	27796	15028	14146	46	16465	15217	10007	118	18999	10573	7946	825	26459	17168	306	182
SUPERPANG_03482	21589	15943	5018	119	20209	14799	2656	944	28265	15751	13980	47	17312	15627	10116	122	19503	10559	10821	756	28861	17039	301	152
SUPERPANG_03483	7146	5301	1769	23	6765	4922	892	358	7990	5113	4648	12	5325	5376	3313	64	5942	3530	3036	239	8670	5641	139	66
SUPERPANG_03484	18872	13929	4508	68	16640	12257	2274	844	19131	13133	11344	51	14266	13248	8664	85	14006	9000	4503	645	20485	14220	299	164
SUPERPANG_03485	23602	17034	5643	71	21634	15750	2089	982	22681	16650	14131	60	17169	16979	10675	133	16373	11599	4869	757	24252	18723	290	166
SUPERPANG_03486	5542	3803	1410	29	4730	3435	687	190	5726	3787	3318	23	4017	3636	2347	20	4246	2538	1211	155	5923	4364	83	42
SUPERPANG_03487	10667	7905	2891	49	9940	6960	1552	413	11405	7452	8163	19	7587	7963	5329	45	8558	5297	3510	403	12684	8696	202	85
SUPERPANG_03488	1741	1195	379	9	1430	978	204	59	2150	1127	1046	3	1262	1153	771	7	1320	782	549	56	2040	1301	21	9
SUPERPANG_03489	12304	8240	2699	76	9845	7009	1459	430	14917	8022	7564	23	8984	7909	5342	60	9384	5445	4771	335	15280	8924	207	62
SUPERPANG_03490	17513	11000	3505	63	13687	9701	1976	557	23079	10123	9267	34	12987	10330	6319	55	13542	7165	8466	480	22390	11946	267	72
SUPERPANG_03491	11586	7364	2429	50	9108	6542	1437	428	12744	7033	6474	32	7552	6881	4516	75	8934	4761	3497	359	13351	7865	171	67
SUPERPANG_03492	4487	3601	1265	18	4502	3171	586	189	4847	3440	3041	8	3555	3550	2353	23	3627	2352	1282	151	4967	3861	71	23
SUPERPANG_03493	3376	3217	1103	28	4111	3286	606	238	3785	3401	2489	25	2950	3331	2329	25	3230	2273	1193	151	4241	3467	59	28
SUPERPANG_03494	6123	8230	2279	39	8976	7862	1259	522	7790	7906	5051	30	6489	7736	5503	99	6992	5386	2218	399	9495	8464	188	89
SUPERPANG_03495	14531	12549	3846	66	14881	11276	1897	807	13168	11471	10252	78	11228	11936	7730	118	11853	8225	3971	513	15335	12866	276	140
SUPERPANG_03496	6796	5229	1875	50	6832	5050	839	296	6583	5220	4935	22	5269	5240	3546	45	5394	3791	2265	237	7378	5981	89	45
SUPERPANG_03497	14420	9936	3373	59	12578	9465	1762	604	15476	9711	9106	48	9854	9913	6408	87	11302	6838	5706	418	15956	10780	266	129
SUPERPANG_03498	18699	11404	3667	88	14660	10361	1847	658	22804	11100	9625	35	12849	11107	7067	69	13716	7881	9023	489	21567	12921	278	129
SUPERPANG_03499	27079	17051	6264	107	22449	15453	3281	885	33199	16868	17234	44	19161	17619	11432	110	21579	11798	10637	926	31633	19292	404	218
SUPERPANG_03500	1939	2626	518	24	2537	2651	345	136	3088	2394	1548	11	1967	2682	1730	13	2617	1639	991	107	3478	2339	46	30
SUPERPANG_03501	4620	6723	1693	59	6515	6399	1063	401	6257	6461	4040	58	5590	6712	4391	90	5875	4194	2489	235	7704	6141	150	117
SUPERPANG_03502	29	207	30	15	131	381	176	1	67	181	478	2	121	472	939	27	317	191	530	80	326	522	12	26
SUPERPANG_03503	6	60	5	6	22	79	50	1	25	33	113	0	38	126	237	3	92	47	152	17	113	121	6	6
SUPERPANG_03504	25	260	68	13	146	415	168	2	68	210	457	2	125	589	911	23	318	145	540	88	400	515	19	25
SUPERPANG_03505	5	84	8	7	40	120	63	2	29	63	177	1	39	158	338	10	114	50	246	25	127	163	6	4
SUPERPANG_03506	74	570	676	17	593	998	713	4	299	726	1586	8	444	1662	2276	64	1322	697	2063	187	1365	1294	59	54
SUPERPANG_03507	54	258	157	15	343	407	415	15	134	265	935	0	259	613	979	17	850	270	1440	124	686	729	39	24
SUPERPANG_03508	142	129	52	0	134	95	29	18	210	116	91	6	106	132	87	3	199	73	112	8	211	159	7	2
SUPERPANG_03509	7974	5872	1921	36	7502	5524	915	338	9405	5526	5593	18	6132	5522	3541	30	6283	3711	3065	245	8548	6528	150	59
SUPERPANG_03510	6524	5292	1642	32	6402	5293	728	352	7579	5307	4671	28	5070	5210	3405	52	5693	3608	2626	215	7733	5763	99	51
SUPERPANG_03511	3298	2623	838	12	3327	2652	390	183	4215	2696	2265	3	2493	2586	1778	25	3066	1853	1370	111	3890	2865	64	37
SUPERPANG_03512	12007	8004	2502	44	10043	7423	1407	421	14775	7451	7343	19	8456	7523	4872	60	9828	5454	4642	329	13065	8801	175	72
SUPERPANG_03513	1534	1124	303	4	1272	1100	218	68	1611	1004	920	4	1056	1135	680	18	1357	749	699	34	1729	1157	58	13
SUPERPANG_03514	14243	9580	3130	38	12397	9324	1425	519	18421	9503	9206	31	11366	9627	6064	46	11983	6800	8459	383	17191	10731	269	91
SUPERPANG_03515	19887	17293	4963	108	20847	16056	2575	1027	18243	16517	13989	48	16227	16645	10470	132	16971	11329	6869	725	18773	17756	282	183
SUPERPANG_03516	289	347	96	24	338	375	58	46	295	334	169	68	259	352	259	41	303	270	160	45	367	309	22	24
SUPERPANG_03518	124	266	35	3	184	229	30	21	142	205	80	9	171	222	146	4	163	138	69	12	236	185	7	3
SUPERPANG_03519	803	1267	236	13	1057	1181	144	65	776	1125	510	2	890	1061	774	6	943	698	340	38	1065	865	31	11
SUPERPANG_03520	17073	19081	5420	93	21458	17507	2082	1135	14293	16996	9818	127	16792	18090	12068	151	12564	12242	4348	791	15164	19174	401	231
SUPERPANG_03521	5886	10147	2147	59	9182	9333	1078	622	6645	9368	4590	86	7281	9444	6608	133	6588	6261	2291	323	8085	9185	304	109
SUPERPANG_03522	3963	4512	1203	33	5266	4194	615	255	3513	4150	2569	31	4058	4260	2800	28	3854	3037	1124	177	3734	4407	96	30
SUPERPANG_03523	12903	9425	2953	57	12643	9531	1712	519	9323	9469	8422	51	9706	9657	6336	118	11121	6604	2578	396	9200	9607	223	134
SUPERPANG_03524	255	261	62	1	246	212	26	14	181	212	159	1	205	211	136	3	247	137	49	8	209	275	4	2
SUPERPANG_03525	14360	11638	3654	65	13880	10501	1627	607	10718	11222	8954	41	12126	11197	6937	61	10554	7710	2792	509	10772	12235	169	115
SUPERPANG_03526	69	86	14	2	62	84	15	13	43	90	35	14	57	81	70	3	64	47	14	5	91	81	1	0
SUPERPANG_03527	37	55	13	0	36	56	8	3	30	28	29	0	30	44	34	0	58	20	16	2	54	39	1	2
SUPERPANG_03528	40	63	14	0	59	64	8	1	43	60	30	2	43	63	48	3	56	33	18	0	49	55	5	0
SUPERPANG_03529	108	162	46	3	163	156	23	18	123	162	70	9	122	170	125	7	133	100	40	7	131	117	3	4
SUPERPANG_03530	3840	5362	1595	16	5515	4919	689	355	4063	5046	2776	22	4375	5221	3640	49	4300	3475	1340	260	4737	5327	101	72
SUPERPANG_03531	7984	8006	2469	56	9341	7696	1397	499	7619	7667	6357	46	7054	7891	5023	90	7800	5315	2412	342	8224	8586	212	98
SUPERPANG_03532	3529	2879	887	13	3618	2594	481	196	3256	2712	2446	35	2737	2672	1716	24	2818	1950	1010	119	3380	3043	52	34
SUPERPANG_03533	2487	1963	635	3	2236	1797	354	126	2435	1887	1785	10	1829	1941	1219	13	2007	1335	734	85	2335	2183	44	13
SUPERPANG_03534	21660	14428	4495	61	18182	13475	2377	820	22927	14034	12966	47	15056	14177	8820	94	16253	9914	7681	604	21467	16268	344	178
SUPERPANG_03535	7860	5561	1691	32	6957	5083	1039	337	8927	5288	4728	18	5532	5476	3404	42	6553	3672	2435	208	8092	6117	183	66
SUPERPANG_03536	15955	11500	3559	71	14347	10977	1959	627	15977	11276	10174	49	11643	11480	7044	96	13170	7788	4038	526	16467	12595	280	103
SUPERPANG_03537	20921	18744	5685	105	22056	17799	2771	1058	20252	17715	14888	93	16977	18027	11586	155	17723	12638	5493	855	22124	19528	387	250
SUPERPANG_03538	16270	12288	3684	60	15357	11410	1860	750	14211	11900	10776	37	12194	12284	7445	83	12423	8679	3932	563	15190	13454	276	167
SUPERPANG_03539	13809	9608	3050	70	12079	9327	1600	589	12007	9799	9851	37	9838	9607	5970	61	11224	6702	5399	488	12738	10603	187	106
SUPERPANG_03540	4944	4588	1421	16	4994	4164	618	263	5301	4149	4869	2	4393	4518	2573	30	4568	2893	4102	187	5821	4606	114	74
SUPERPANG_03541	8417	5909	1892	36	7364	5522	1031	337	10041	5721	7374	34	6391	5773	3641	44	6690	3927	6099	208	9242	6667	127	66
SUPERPANG_03542	4907	3333	1107	27	4324	2966	588	181	5659	3337	3416	7	3700	3281	2051	20	3787	2196	2162	136	4936	3780	76	33
SUPERPANG_03543	11354	9921	2812	54	11165	8991	1595	469	11733	9547	8556	31	8969	9495	5660	64	9786	6347	4202	402	12962	10088	208	101
SUPERPANG_03544	789	851	144	0	860	726	35	54	925	806	301	9	704	693	377	2	716	489	23	2	939	732	6	6
SUPERPANG_03545	9708	7583	2429	24	9142	6705	1237	466	8960	6986	6599	26	7186	7260	4561	47	7850	5106	2472	337	9938	8100	85	76
SUPERPANG_03546	15518	12834	3939	74	15244	11752	2156	804	15837	11578	10192	77	11649	12399	7619	156	13502	8280	4278	592	17656	13390	349	138
SUPERPANG_03547	8001	5438	1813	20	6656	5071	913	305	8657	5362	4909	21	5428	5432	3263	36	5943	3899	2212	183	8817	5825	108	64
SUPERPANG_03548	15389	8650	2503	71	11415	7776	1536	540	18350	8724	7933	37	10574	8534	4980	36	11026	6139	4855	345	17389	9981	207	88
SUPERPANG_03549	17052	11526	3513	58	14681	10750	1944	643	19841	11116	10454	58	11988	11296	7109	61	13094	7828	5032	523	19259	12677	220	133
SUPERPANG_03550	6860	5589	1724	27	6736	4965	975	289	7481	5325	4656	20	5168	5534	3319	43	6098	3692	2090	242	7918	6017	83	75
SUPERPANG_03551	20653	18287	5348	129	20975	16337	2760	1051	26082	17192	14767	92	16411	17422	11091	99	18484	11804	7538	718	25170	18882	397	210
SUPERPANG_03552	26427	19857	6445	107	23661	17343	3275	1112	28773	18606	16840	94	19802	18953	11694	171	20949	13242	8691	898	27200	20464	357	212
SUPERPANG_03553	19818	19887	6033	140	21871	18297	2647	1259	18622	18633	14250	96	18231	19546	11709	178	15866	12711	5515	818	20281	19241	370	227
SUPERPANG_03554	7971	7974	2339	51	8855	7076	1297	418	7026	7721	6346	103	6972	7841	4768	119	6668	5080	2263	314	8147	7955	225	139
SUPERPANG_03555	3533	4834	908	25	3988	4657	683	239	4716	4292	3095	28	3939	4614	3061	50	4514	2992	2033	205	5569	4020	80	73
SUPERPANG_03556	12776	9115	2725	64	11722	8213	1521	518	16428	8621	8428	33	10456	9186	5507	92	10741	5909	5843	419	13024	9426	219	122
SUPERPANG_03557	7642	6442	1963	34	7767	6479	894	415	8512	6472	5494	34	6037	6259	4137	38	6582	4220	3221	337	8487	6722	140	64
SUPERPANG_03558	1793	1478	463	4	1751	1457	216	85	1741	1452	1210	2	1510	1564	1018	7	1337	1051	605	44	1910	1562	35	16
SUPERPANG_03559	6442	6665	1211	22	6397	5812	325	375	6460	6137	2491	17	5391	5856	3111	34	5547	4109	132	11	5928	5533	59	45
SUPERPANG_03560	10855	8489	1786	23	8662	7819	357	472	9954	8114	3524	20	7223	7353	4090	32	7296	5335	195	24	8632	7106	74	70
SUPERPANG_03561	8781	6347	1394	10	6581	5306	328	336	9597	5667	2770	22	5881	5372	2842	16	5926	3847	180	7	7255	5378	50	44
SUPERPANG_03562	5387	3528	780	16	3957	3211	203	208	5743	3512	1651	8	3722	3250	1604	11	3370	2499	124	8	4304	3216	21	31
SUPERPANG_03563	1675	1133	233	2	1196	1106	62	87	1540	1082	566	0	1125	1103	557	3	1251	805	19	1	1380	1090	9	10
SUPERPANG_03564	3841	2507	539	5	2723	2481	122	139	3125	2498	1216	8	2380	2312	1326	7	2447	1527	67	0	3126	2344	24	16
SUPERPANG_03565	2988	2056	418	5	2008	1754	97	95	2482	1926	877	2	1862	1642	817	9	1822	1077	48	2	2322	1672	23	10
SUPERPANG_03566	8646	5557	1209	22	6128	5251	328	350	7372	5242	2740	25	5422	4874	2609	25	5786	3321	99	11	6344	5198	63	48
SUPERPANG_03567	5472	4220	957	17	4429	3637	361	227	4497	3806	2386	16	3578	3502	2139	22	3904	2555	542	52	4330	3913	57	21
SUPERPANG_03568	3497	3388	1123	23	3939	3181	467	204	3038	3184	2801	12	2844	3240	2129	19	3240	2092	1195	170	3682	3527	69	42
SUPERPANG_03569	1937	2539	588	30	2422	2373	317	179	1579	2063	1383	16	1811	2354	1506	34	2162	1515	732	88	2215	2233	27	38
SUPERPANG_03570	2973	6463	184	57	2591	6498	707	500	2301	4010	2852	40	3552	4706	4185	74	4335	2788	1392	201	4397	4113	80	129
SUPERPANG_03571	8090	7354	2439	41	8114	7218	969	449	5601	7097	5576	21	6791	7216	4776	85	5913	4901	1884	348	6194	7537	92	100
SUPERPANG_03572	4885	3611	1266	10	4699	3479	562	180	3398	3558	3146	24	3811	3549	2313	25	3351	2417	1046	146	3326	3862	66	35
SUPERPANG_03573	11688	14469	3706	80	14187	13667	1541	825	10514	13440	8186	68	11772	14007	9449	108	11483	9353	3635	644	12798	13531	200	200
SUPERPANG_03574	1435	2472	478	15	1944	2401	227	151	1708	2111	1292	11	1518	2337	1689	25	1947	1622	548	81	2120	2117	28	35
SUPERPANG_03575	3104	4561	878	27	3789	4383	442	295	3750	4487	2481	21	3199	4346	2937	32	3810	2956	1211	172	4604	4087	79	67
SUPERPANG_03576	5583	4546	1445	23	5549	4161	637	242	4412	4468	3783	12	4453	4472	2970	37	4447	3116	1288	224	4814	4793	77	55
SUPERPANG_03577	5166	3569	1264	22	4475	3150	543	195	4181	3171	3049	13	3710	3320	2209	20	4113	2397	1125	189	4464	3919	86	39
SUPERPANG_03578	12103	10178	3188	58	11949	9563	1370	501	11014	8934	7770	48	9398	9773	6117	72	9975	6660	3044	495	11443	10430	180	111
SUPERPANG_03579	3911	3694	959	21	4096	3676	514	230	4193	3611	2649	11	3147	3625	2420	19	3677	2342	1350	183	4630	3639	52	45
SUPERPANG_03580	2353	1945	600	10	2417	1858	252	101	2781	1970	1578	6	1873	2033	1173	9	2093	1292	833	96	2688	2095	43	22
SUPERPANG_03581	628	524	155	0	609	514	58	26	802	488	391	0	468	497	349	6	623	327	256	26	729	507	9	6
SUPERPANG_03582	42841	26885	8844	155	33780	24585	4125	1453	49835	26349	25166	135	29709	26307	16619	179	32755	18292	18558	1232	45660	30570	686	258
SUPERPANG_03583	4614	3498	1125	13	4155	3330	521	187	5187	3374	2791	9	3440	3203	2090	25	3835	2230	2626	145	5480	3720	54	38
SUPERPANG_03584	7967	8651	2701	45	9490	8580	894	492	8572	8284	5276	35	7060	8225	5361	89	7211	5452	4513	367	10434	8704	104	109
SUPERPANG_03585	2039	6300	130	35	1580	6367	525	404	2025	3858	2149	31	2883	4566	3965	57	3474	2604	1504	141	4499	3662	76	84
SUPERPANG_03586	1372	3108	448	23	1455	2917	302	182	1656	2690	1156	11	1667	2865	2015	38	2010	1703	713	57	2435	2018	26	39
SUPERPANG_03587	907	1427	282	7	1101	1479	170	85	809	1393	572	4	1051	1398	1033	12	1125	944	348	34	1227	1131	10	15
